We need to use what we have learned.	Kailangan nating gamitin ang ating mga natutunan.			You're so slow.	Ang bagal mo.			Is this middle table on the right is broken?	Sira ba itong gitnang mesa sa kanan?
Let us use what we learned in important things.	Gamitin natin sa makabuluhang mga bagay ang ating natutunan.			Nagawa mo ba ang takdang-aralin mo?	Did you make your assignment?			Is that middle table on the right is broken?	Sira ba iyong gitnang mesa sa kanan?
We have much knowledge.	Marami tayong kaalaman.			Why do you need that?	Bakit mo kailangan iyan?			Is this middle table in the middle is broken?	Sira ba itong gitnang mesa sa gitna?
Let us make a way.	Gawan natin ng paraan.			Where would you use that?	Saan mo iyan gagamitin?			Is that middle table in the middle is broken?	Sira ba iyong gitnang mesa sa gitna?
Let us make a practical use of what we learned.	Gawan natin ng praktikal na gamit ang ating natutunan.			How would you use that?	Paano mo iyan gagamitin?			Are the tables broken?	Sira ba ang mga mesa?
Difficult question.	Mahirap na tanong.			Think about that carefully.	Pag-isipan mo iyan ng mabuti.			Are the tables on the left broken?	Sira ba ang mga mesa sa kaliwa?
Difficult problem	Mahirap na problema.			Make your decision now.	Gumawa ka na ng desisyon.			Are the tables on the right broken?	Sira ba ang mga mesa sa kanan?
Poor student.	Mahirap na mag-aaral.			I'll be absent today.	Liliban ako ngayon.			Are the tables in the middle broken?	Sira ba ang mga mesa sa gitna?
Poor person.	Mahirap na tao.			I'm sick.	May sakit ako.			Are these tables broken?	Sira ba itong mga mesa?
Pitiful being.	Nakakakaawang nilalang.			I'm not feeling well.	Masama ang karamdaman ko.			Are those tables broken?	Sira ba iyong mga mesa?
Little preparation.	Kaunting preparasyon.			You'll skip class again?	Liliban ka na naman?			Are these tables on the left broken?	Sira ba itong mga mesa sa kaliwa?
Not ready.	Hindi handa.			Don't worry.	Huwag kang mag-alala.			Are those tables on the left broken?	Sira ba iyong mga mesa sa kaliwa?
Not prepared.	Hindi handa.			She is always late for class.	Siya ay laging nahuhuli sa klase.			Are these tables on the right broken?	Sira ba itong mga mesa sa kanan?
Little knowledge.	Kaunting kaalaman.			The teacher is absent today because of a high fever.	Ang guro ay hindi papasok ngayong araw dahil sa kanyang mataas na lagnat.			Are those tables on the right broken?	Sira ba iyong mga mesa sa kanan?
Vast knowledge.	Maraming kaalaman.			Focus is needed when listening to a lecture.	Kinakailangan ang pokus kapag nakikinig sa isang lektiyur.			Are these tables in the middle broken?	Sira ba itong mga mesa sa gitna?
Long exam.	Mahabang pagsusulit.			I'll help you.	Tutulungan kita.			Are those tables in the middle broken?	Sira ba iyong mga mesa sa gitna?
Short exam.	Maigsing pagsusulit.			This will be my last absence.	Panghuling liban ko na ito.			Are all the tables broken?	Sira ba ang lahat ng mga mesa?
The class ended early.	Maagang natapos ang klase.			When summer ends, obviously class starts.	Kapag patapos na ang tag-araw, halata namang magsisimula na ang klase.			Are all the tables on the left broken?	Sira ba ang lahat ng mga mesa sa kaliwa?
The professor extended time.	Sumobra sa oras ang propesor.			Sometimes, I’m just too lazy to make my homework.	Minsan, tinatamad lang talaga ako’ng gawin ang aking takdang aralin.			Are all the tables on the right broken?	Sira ba ang lahat ng mga mesa sa kanan?
Late for a few minutes.	Nahuli ng ilang minuto.			Get a 1/4 sheet of paper and write your name on the upper part of it.	Kumuha ng isang kapat na papel at isulat ang pangalan sa itaas na bahagi nito.			Are all the tables in the middle broken?	Sira ba ang lahat ng mga mesa sa gitna?
He is not yet finished when the bell rang.	Hindi pa siya tapos nang tumunog ang kampana.			I exchanged papers with my classmates to correct our answers.	Nakipagpalitan ako ng papel sa aking mga kaklase upang iwasto ang aming mga sagot.			Are all these tables broken?	Sira ba lahat itong mga mesa?
His phone rang in class.	Tumunog ang kanyang telepono sa klase.			Can I borrow your pencil?	Pwede ko bang hiramin ang lapis mo?			Are all those tables broken?	Sira ba lahat iyong mga mesa?
What is the news in your class?	Anong balita sa klase mo?			Can you repeat your question?	Pwede mo bang ulitin ang iyong tanong?			Are all these tables on the left broken?	Sira ba lahat itong mga mesa sa kaliwa?
What is the news on your grade?	Anong balita sa grado mo?			I am confused on what you are saying.	Ako ay naguguluhan sa iyong sinasabi.			Are all those tables on the left broken?	Sira ba lahat iyong mga mesa sa kaliwa?
How is this done?	Paano ginagawa ito?			I am reporting and you should all listen to me.	Ako ay nag-uulat at dapat kayo makinig sa akin.			Are all these tables on the right broken?	Sira ba lahat itong mga mesa sa kanan?
How is this answered?	Paano sinasagutan ito?			Our Filipino teacher will be giving us an exam.	Ang ating guro sa Filipino ay magbibigay ng isang pasulit.			Are all those tables on the right broken?	Sira ba lahat iyong mga mesa sa kanan?
How would you answer this?	Paano mo sasagutan ito?			He did not get his book from the classroom.	Hindi niya nakuha ang kanyang libro mula sa silid aralan.			Are all these tables in the middle broken?	Sira ba lahat itong mga mesa sa gitna?
How would you do this?	Paano mo gagawin ito?			May I use the telephone?	Maari ko bang gamitin ang telepono?			Are all those tables in the middle broken?	Sira ba lahat iyong mga mesa sa gitna?
The chairs in the room is not enough.	Kulang ang mga silya sa kwarto.			I do not disobey the orders of my teacher.	Hindi ako sumusuway sa utos ng aking guro.			The fifth table is broken!	Sira ang ikalimang mesa!
The chairs in the room is not enough.	Kulang ang mga silya sa silid.			My classmate Raymond is fond of drawing.	Ang aking kaklase na si Raymond ay mahilig sa pagguhit.			The fifth table on the left is broken!	Sira ang ikalimang mesa sa kaliwa!
The chairs in the classroom is not enough.	Kulang ang mga silya sa silid-aralan.			I am almost done with my homework.	Malapit na akong matapos sa aking takdang aralin.			The fifth table on the right is broken!	Sira ang ikalimang mesa sa kanan!
There are many chairs in the library.	Maraming mga silya sa silid-aklatan.			I studied hard and that is why I passed our examination.	Nag-aral ako nang mabuti kaya nakapasa ako sa aming pagsusulit.			The fifth table in the middle is broken!	Sira ang ikalimang mesa sa gitna!
There are many chairs in the classroom.	Maraming silya sa silid-aralan.			According to our teacher, we will be having an examination next Monday.	Ayon sa ating guro, magkakaroon tayo ng pagsusulit sa susunod na Lunes.			This fifth table is broken!	Sira itong ikalimang mesa!
There are many chairs here.	Maraming silya dito.			I was not able to attend school because I had a fever.	Hindi ako nakapunta sa paaralan kasi may lagnat ako.			That fifth table is broken!	Sira iyong ikalimang mesa!
Many chairs.	Maraming silya.			How many sentences do we still need?	Ilang pangungusap pa ang kailangan natin?			This fifth table on the left is broken!	Sira itong ikalimang mesa sa kaliwa!
There are many chairs in the room.	Maraming silya sa silid.			Can you give us the current count?	Pwede mo ba kaming bigyan ng kasalukuyang bilang?			That fifth table on the left is broken!	Sira iyong ikalimang mesa sa kaliwa!
Chalk is used to write on the blackboard.	Ginagamit ang yeso upang magsulat sa pisara.			Do your activity properly.	Gawin mo ng maayos ang iyong gawain.			This fifth table on the right is broken!	Sira itong ikalimang mesa sa kanan!
Whose is that?	Kanino iyan?			Go to the canteen.	Pumunta ka sa kantina.			That fifth table on the right is broken!	Sira iyong ikalimang mesa sa kanan!
Who owns that?	Sino ang nagmamay-ari niyan?			Go to the clinic.	Pumunta ka sa klinika.			This fifth table in the middle is broken!	Sira itong ikalimang mesa sa gitna!
Who owns this?	Sino ang nagmamay-ari nito?			Talk to the guard.	Kausapin mo ang guwardiya.			That fifth table in the middle is broken!	Sira iyong ikalimang mesa sa gitna!
Who is the owner of this?	Sino ang may-ari nito?			I don't want to.	Ayaw ko.			The first table is broken!	Sira ang unang mesa!
Who is the owner of that?	Sino ang may-ari niyan?			No.	Ayaw ko.			The first table on the left is broken!	Sira ang unang mesa sa kaliwa!
Whose is this?	Kanino ito?			No way.	Ayoko nga.			The first table on the right is broken!	Sira ang unang mesa sa kanan!
Who is this?	Sino ito?			When is your birthday?	Kailan ang kaarawan mo?			The first table in the middle is broken!	Sira ang unang mesa sa gitna!
Who is that?	Sino iyon?			Believe me.	Maniwala ka sa akin.			This first table is broken!	Sira itong unang mesa!
Who is that?	Sino iyan?			Do you have a paper?	Mayroon kang papel?			That first table is broken!	Sira iyong unang mesa!
Who are you?	Sino ka ba?			Don't be late tomorrow.	Huwag kang mahuli bukas.			This first table on the left is broken!	Sira itong unang mesa sa kaliwa!
What should we do?	Ano ang dapat nating gawin?			Get well soon.	Pagaling ka agad.			That first table on the left is broken!	Sira iyong unang mesa sa kaliwa!
Where did you get that?	Saan mo nakuha iyan?			Be careful.	Mag-ingat ka.			This first table on the right is broken!	Sira itong unang mesa sa kanan!
Where did you learn that?	Saan mo nalaman iyan?			I like your dress.	Gusto ko ang damit mo.			That first table on the right is broken!	Sira iyong unang mesa sa kanan!
Where did you take that?	Saan mo kinuha iyan?			See you tomorrow.	Kita tayo bukas.			This first table in the middle is broken!	Sira itong unang mesa sa gitna!
To whom did you take that?	Kanino mo kinuha iyan?			Do you know her name?	Alam mo ba ang pangalan niya?			That first table in the middle is broken!	Sira iyong unang mesa sa gitna!
To whom did you get that?	Kanino mo nakuha iyan?			What are you doing?	Anong ginagawa mo?			The second table is broken!	Sira ang ikalawang mesa!
When did you get that?	Kailan mo nakuha iyan?			Please pass me the book.	Pakiabot ng libro.			The second table on the left is broken!	Sira ang ikalawang mesa sa kaliwa!
When did you take that?	Kailan mo kinuha iyan?			It's over.	Tapos na.			The second table on the right is broken!	Sira ang ikalawang mesa sa kanan!
Where did you accept that?	Saan mo natanggap iyan?			It's finished.	Tapos na.			The second table in the middle is broken!	Sira ang ikalawang mesa sa gitna!
Where did you receive that?	Saan mo tinanggap iyan?			It's already complete.	Kumpleto na.			This second table is broken!	Sira itong ikalawang mesa!
It is fun to study Deep Learning.	Masayang mag-aral ng Deep Learning.			When will we see each other again?	Kailan tayo magkikitang muli?			That second table is broken!	Sira iyong ikalawang mesa!
When will you answer?	Kailan mo sasagutan?			The moon is bright.	Maliwanag ang buwan.			This second table on the left is broken!	Sira itong ikalawang mesa sa kaliwa!
When did you answer?	Kailan mo sinagutan?			It's raining.	Umuulan.			That second table on the left is broken!	Sira iyong ikalawang mesa sa kaliwa!
When will he answer?	Kailan niya sasagutan?			Did you bring your umbrella?	Dala mo ba ang payong mo?			This second table on the right is broken!	Sira itong ikalawang mesa sa kanan!
When did he answer?	Kailan niya sinagutan?			This conversation is over.	Tapos na ang pag-uusap na ito.			That second table on the right is broken!	Sira iyong ikalawang mesa sa kanan!
When will she answer?	Kailan niya sasagutan?			Let's not talk about that.	Huwag natin iyang pag-usapan.			This second table in the middle is broken!	Sira itong ikalawang mesa sa gitna!
When did she answer?	Kailan niya sinagutan?			Who brought an eraser?	Sino ang may dalang pambura?			That second table in the middle is broken!	Sira iyong ikalawang mesa sa gitna!
When will they answer?	Kailan nila sasagutan?			Who brought a marker?	Sino ang may dalang marker?			The third table is broken!	Sira ang ikatlong mesa!
When did they answer?	Kailan nila sinagutan?			I'm already tired.	Pagod na ako.			The third table on the left is broken!	Sira ang ikatlong mesa sa kaliwa!
When will we answer?	Kailan natin sasagutan?			I'll sleep for a while.	Matutulog muna ako.			The third table on the right is broken!	Sira ang ikatlong mesa sa kanan!
When did we answer?	Kailan natin sinagutan?			I'm tired.	Pagod ako.			The third table in the middle is broken!	Sira ang ikatlong mesa sa gitna!
When will you do it?	Kailan mo gagawin ito?			Tomorrow again.	Bukas naman.			This third table is broken!	Sira itong ikatlong mesa!
When will we do it?	Kailan natin gagawin ito?			I don't think so.	Sa tingin ko, hindi.			That third table is broken!	Sira iyong ikatlong mesa!
When will he do it?	Kailan niya gagawin ito?			How many more do we still need?	Ilan pa ang kailangan natin?			This third table on the left is broken!	Sira itong ikatlong mesa sa kaliwa!
When will she do it?	Kailan niyo gagawin ito?			Two thousand.	Dalawang libo.			That third table on the left is broken!	Sira iyong ikatlong mesa sa kaliwa!
When will they do it?	Kailan nila gagawin ito?			That is how much we need.	Ganyan karami ang kailangan natin.			This third table on the right is broken!	Sira itong ikatlong mesa sa kanan!
When do you plan to finish?	Kailan mo balak tapusin?			That's a lot.	Ang dami pa.			That third table on the right is broken!	Sira iyong ikatlong mesa sa kanan!
When do you plan to finish?	Kailan niyo balak tapusin?			Yes, still many.	Oo nga, marami pa.			This third table in the middle is broken!	Sira itong ikatlong mesa sa gitna!
When do we plan to finish.	Kailan natin balak tapusin?			Yes indeed, still many.	Oo nga, marami pa.			That third table in the middle is broken!	Sira iyong ikatlong mesa sa gitna!
I studied nouns.	Nag-aral ako ng mga pangngalan.			Indeed, still many.	Oo nga, marami pa.			The fourth table is broken!	Sira ang ikaapat na mesa!
I studied verbs.	Nag-aral ako ng mga pandiwa.			We can do this.	Kaya natin ito.			The fourth table on the left is broken!	Sira ang ikaapat na mesa sa kaliwa!
I studied pronouns.	Nag-aral ako ng mga panghalip.			Are you sure?	Talaga ba?			The fourth table on the right is broken!	Sira ang ikaapat na mesa sa kanan!
I studied adjectives.	Nag-aral ako ng mga pang-uri.			Really?	Oo ba?			The fourth table in the middle is broken!	Sira ang ikaapat na mesa sa gitna!
I studied adverbs.	Nag-aral ako ng mga pang-abay.			I will study for a while.	Mag-aaral muna ako.			This fourth table is broken!	Sira itong ikaapat na mesa!
There are many types of adjectives.	Maraming uri ng pang-uri.			You can do this.	Kaya mo ito.			That fourth table is broken!	Sira iyong ikaapat na mesa!
There are many types of nouns.	Maraming uri ng pangngalan.			Do you have a quiz tomorrow?	May pagsusulit ba kayo bukas?			This fourth table on the left is broken!	Sira itong ikaapat na mesa sa kaliwa!
There are many types of adverbs.	Maraming uri ng pang-abay.			Not tomorrow, but on Saturday, on Tuesday, on Wednesday, and on the succeeding days.	Hindi bukas, pero sa Sabado, sa Martes, sa Miyerkules, at sa susunod pang araw.			That fourth table on the left is broken!	Sira iyong ikaapat na mesa sa kaliwa!
There are many types of pronouns.	Maraming uri ng panghalip.			There, fix your "nang" and "ng".	Ayan, ayusin mo ang "nang" at "ng".			This fourth table on the right is broken!	Sira itong ikaapat na mesa sa kanan!
There are many types of verbs.	Maraming uri ng pandiwa.			Study well.	Mag-aral ka nang mabuti.			That fourth table on the right is broken!	Sira iyong ikaapat na mesa sa kanan!
Past tense is used if the action is finished.	Pangnagdaan ang ginagamit kung tapos na ang aksyon.			I have just reminded.	Kaka-paalala ko lang.			This fourth table in the middle is broken!	Sira itong ikaapat na mesa sa gitna!
Present tense is used if the action is still being done.	Pangkasalukuyan ang ginagamit kung ginagawa pa ang aksyon.			I fixed it already.	Inayos ko na.			That fourth table in the middle is broken!	Sira iyong ikaapat na mesa sa gitna!
Future tense is used if the action is still to be done.	Panghinaharap ang ginagamit kung gagawin pa lang ang aksyon.			I can correct other things.	Kaya kong ayusin ang ibang bagay.			The middle table is broken!	Sira ang gitnang mesa!
Personal pronoun is used to replace the name of a person.	Panghalip-panao ang ginagamit upang humalili sa pangalan ng tao.			Good.	Mabuti.			The middle table on the left is broken!	Sira ang gitnang mesa sa kaliwa!
Eating inside the classroom is not allowed	Bawal kumain sa loob ng silid-aralan.			Excellent.	Magaling.			The middle table on the right is broken!	Sira ang gitnang mesa sa kanan!
Using the telephone inside the classrom is not allowed	Bawal gumamit ng telepono sa loob ng silid-aralan.			Brilliant.	Magaling.			The middle table in the middle is broken!	Sira ang gitnang mesa sa gitna!
Look up.	Tumingin sa taas.			Go study already.	Mag-aral ka na.			This middle table is broken!	Sira itong gitnang mesa!
Look down.	Tumingin sa baba.			Go learn already.	Mag-aral ka na.			That middle table is broken!	Sira iyong gitnang mesa!
Look left.	Tumingin sa kaliwa.			Meanwhile, I'll make corrections.	Aayusin ko muna ang mali.			This middle table on the left is broken!	Sira itong gitnang mesa sa kaliwa!
Look right.	Tumingin sa kanan.			Thank you.	Salamat.			That middle table on the left is broken!	Sira iyong gitnang mesa sa kaliwa!
I like your determination.	Gusto ko ang iyong determinasyon.			That was my wish, actually.	Iyan sana ang hiling ko, sa totoo lang.			This middle table on the right is broken!	Sira itong gitnang mesa sa kanan!
I am reliable.	Ako ay maaasahan.			It's okay.	Okay lang.			That middle table on the right is broken!	Sira iyong gitnang mesa sa kanan!
Hurry up.	Bilisan mo.			Where do I start?	Saan ako magsisimula?			This middle table in the middle is broken!	Sira itong gitnang mesa sa gitna!
Sit down properly.	Umupo ng maayos.			It's fine.	Okay lang.			That middle table in the middle is broken!	Sira iyong gitnang mesa sa gitna!
The first day of classes is over.	Tapos na ang unang araw ng klase.			That is my wish, actually.	Iyan sana ang hiling ko, sa totoo lang.			The tables are broken!	Sira ang mga mesa!
We don't have classes.	Wala tayong klase.			That is my wish, honestly.	Iyan sana ang hiling ko, sa totoo lang.			The tables on the left are broken!	Sira ang mga mesa sa kaliwa!
I will play basketball.	Ako ay maglalaro ng basketbol.			Start from the very start.	Magsimula ka sa pinakasimula.			The tables on the right are broken!	Sira ang mga mesa sa kanan!
Why are you angry at me?	Bakit ka galit sa akin?			Start from the very beginning.	Magsimula ka sa pinakasimula.			The tables in the middle are broken!	Sira ang mga mesa sa gitna!
Go away.	Lumayo ka.			Where do I begin?	Saan ako magsisimula?			These tables are broken!	Sira itong mga mesa!
You read a book.	Nagbasa ka ng libro.			You also can.	Pwede rin.			Those tables are broken!	Sira iyong mga mesa!
You are reading a book.	Nagbabasa ka ng libro.			Including the blue ones?	Kasali ang mga asul?			These tables on the left are broken!	Sira itong mga mesa sa kaliwa!
You will read a book.	Magbabasa ka ng libro.			Begin from the very start.	Magsimula ka sa pinakasimula.			Those tables on the left are broken!	Sira iyong mga mesa sa kaliwa!
I have to go to work.	Kailangan ko pumunta sa trabaho.			Begin from the very beginning.	Magsimula ka sa pinakasimula.			These tables on the right are broken!	Sira itong mga mesa sa kanan!
Pass your homework.	Ipasa mo ang araling-bahay.			Including the ones higlighted in blue?	Kasali ang mga nakulayan ng asul?			Those tables on the right are broken!	Sira iyong mga mesa sa kanan!
I don't know the answer.	Hindi ko alam ang sagot.			Including the ones colored in blue?	Kasali ang mga nakulayan ng asul?			These tables in the middle are broken!	Sira itong mga mesa sa gitna!
I will go home.	Uuwi na ako.			I guess.	Tingin ko.			Those tables in the middle are broken!	Sira iyong mga mesa sa gitna!
Do you want to be left behind?	Gusto mo ba maiwanan?			Can I correct grammatical errors?	Pwede ko bang ayusin ang mga mali sa gramatika?			All the tables are broken!	Sira ang lahat ng mga mesa!
Sorry.	Patawad.			Yes, you can.	Oo, pwede.			All the tables on the left are broken!	Sira ang lahat ng mga mesa sa kaliwa!
I was nervous.	Kinabahan ako.			If you change the ones in blue, also change their entry in the Official Database.	Kapag sa asul ang binago mo, baguhin mo rin yung entry nila sa Official Database.			All the tables on the right are broken!	Sira ang lahat ng mga mesa sa kanan!
I am nervous.	Kinakabahan ako.			I don't have the link of the Official Database.	Wala akong link sa Official Database.			All the tables in the middle are broken!	Sira ang lahat ng mga mesa sa gitna!
The chair is far.	Malayo ang upuan.			Ah, I'm talking to somebody else.	Ah, iba pala ang kausap ko.			All these tables are broken!	Sira lahat itong mga mesa!
The chair is near.	Malapit ang upuan.			Alright, just change the color to orange.	Sige, palitan mo na lang ang kulay ng kahel.			All those tables are broken!	Sira lahat iyong mga mesa!
I am getting ready to go to school.	Ako ay naghahanda para pumunta sa eskwelahan.			I think.	Tingin ko.			All these tables on the left are broken!	Sira lahat itong mga mesa sa kaliwa!
What time will you come back?	Anong oras ka babalik?			Do you know who I am?	Kilala mo ba kung sino ako?			All those tables on the left are broken!	Sira lahat iyong mga mesa sa kaliwa!
I will come home at night.	Gabi na ako uuwi.			I googled it.	Ginoogle ko iyon eh.			All these tables on the right are broken!	Sira lahat itong mga mesa sa kanan!
We will only be in school for a half day.	Kalahating araw lang kami sa eskwelahan ngayon.			No, but I can intuit where you belong.	Hindi, pero kaya kong matukoy kung saan ka nabibilang.			All those tables on the right are broken!	Sira lahat iyong mga mesa sa kanan!
I have work in the afternoon.	May trabaho ako sa hapon.			There are groups?	May mga grupo pala?			All these tables in the middle are broken!	Sira lahat itong mga mesa sa gitna!
Go home straight after work.	Umuwi ka diretso pagkatapos ng trabaho.			What I mean is, I know where you come from.	Ibig kong sabihin, alam ko kung saan ka nanggagaling.			All those tables in the middle are broken!	Sira lahat iyong mga mesa sa gitna!
You will know when the right time comes.	Malalaman mo pagdating ng tamang oras.			Do you know my IP address?	Alam mo ba ang IP address ko?			Is the question unclear?	Malabo ba ang tanong?
That boy has no groupmates.	Ang lalaking iyon ay walang kagrupo.			I'll help tomorrow.	Bukas na ako tutulong.			My vision is unclear.	Malabo ang paningin ko.
The table is tidy.	Malinis ang mesa.			Ah, so you are RCMF.	Ah, ikaw pala si RCMF.			My eyesight is poor.	Malabo ang paningin ko.
I have kind friends.	Mayroon akong mababait na mga kaibigan.			Now I can more vividly determine your identity.	Mas matutukoy ko pa lalo ang pagkatao mo.			What ma'am declared is unclear.	Malabo ang sinabi ni ma'am.
Everyone is eager to join a club.	Lahat ay sabik na sumali sa isang samahan.			Correct!	Tumpak!			What ma'am declared is unclear.	Ang sinabi ni ma'am ay malabo.
What do you want to know?	Ano ang gusto mong malaman?			The two thousand more that are needed are on top of the more or less one thousand and five hundred pairs of sentences that are arriving here.	Iyong dalawang libo pang kailangan ay bukod pa sa mahigit kumulang isang libo at limang daan pang dumarating na mga pares ng pangungusap dito.			You are incomprehensible.	Ang labo mo.
What did you study?	Ano ang inaral mo?			Are you the only one working on this?	Ikaw lang ba ang nagtatrabaho nito?			I find you incomprehensible.	Nalalabuan ako sa iyo.
What course did you take?	Anong kurso ang kinuha mo?			I mean the collection of 4000 sentences.	Ang pagkolekta ng 4000 na mga pangungusap ang ibig kong sabihin.			I find you unintelligible.	Nalalabuan ako sa iyo.
Write on the notebook.	Magsulat sa kwaderno.			Is someone helping you fix the entries?	May tumutulong ba sa iyo upang ayusin ang mga sagot ng iba?			What I heard was inaudible.	Malabo ang narinig ko.
You will trip.	Madadapa ka.			Bukod sa iyo, wala talaga akong alam na iba.	Other than you, there is no one else that I explicitly know of.			Did you understand?	Naintindihan mo ba?
The neighbor asked me to walk the dog.	Pinakiusapan ako ng kapitbahay na ilakad ang aso.			In the collection, there are two who are helping me.	Sa pangongolekta, may dalawang tumutulong sa akin.			Did you comprehend?	Naintindihan mo ba?
I was pulled by a strong dog.	Hinila ako ng malakas na aso.			I will change the sentences back to blue once I have updated their corresponding entries in the official database.	Ibabalik ko ang mga pangungusap sa asul kapag napalitan ko na ang mga nararapat na entries sa official database.			Do you understand?	Naiintindihan mo ba?
Let's go back.	Bumalik na tayo.			Where is it possible to get two thousand pairs of sentences?	Saan kaya makakakuha ng dalawang libong pares ng mga pangungusap?			Do you comprehend?	Naiintindihan mo ba?
I changed my clothes.	Nagpalit ako ng damit.			How is it possible to get two thousand pairs of sentences?	Paano kaya makakakuha ng dalawang libong pares ng mga pangungusap?			I will understand you.	Iintindihin kita.
Today is Monday.	Ngayon ay Lunes.			We can rewrite all of the sentences into different variations.	Pwede nating isulat ang mga baryasyon ng mga pangungusap. 			She will comprehend the question.	Iintindihin niya ang tanong.
Today is Tuesday.	Ngayon ay Martes.			For example.	Halimbawa.			Let us understand the problem.	Intindihin natin ang suliranin.
Today is Wednesday.	Ngayon ay Miyerkules.			I can help you.	Pwede kitang tulungan.			We should understand the problem.	Intindihin natin ang suliranin.
Today is Thursday.	Ngayon ay Huwebes.			I can help you.	Maaari kitang tulungan.			We should understand the problem.	Intindihin namin ang suliranin.
Today is Friday.	Ngayon ay Biyernes.			I can help you.	Kaya kitang tulungan.			Please understand the events in the country.	Paki-intindi ang kaganapan sa bayan.
Today is Saturday.	Ngayon ay Sabado.			I should help you.	Kailangan kitang tulungan.			My understanding is vague.	Malabo ang aking pang-intindi.
Today is Sunday.	Ngayon ay Linggo.			I should help you.	Dapat kitang tulungan.			My understanding is unclear.	Malabo ang aking pang-intindi.
Why are you asking me?	Bakit mo ako tinatanong?			I must help you.	Kailangan kitang tulungan.			My understanding is not clear.	Hindi malinaw ang aking pang-intindi.
The soup is white.	Puti ang sabaw.			I must help you.	Dapat kitang tulungan.			He wrote a poem.	Nagsulat siya ng tula.
The soup is red.	Pula ang sabaw.			I will help you.	Tutulungan kita.			He is writing a poem.	Nagsusulat siya ng tula.
Watch a documentary.	Manood ng dokumentaryo.			I will help you.	Ikaw ay tutulungan ko.			He will write a poem.	Magsusulat siya ng tula.
This is boring.	Ito ay nakakabagot.			I can help.	Pwede akong tumulong.			He wrote a poem.	Sumulat siya ng tula.
Curry-flavored poop.	Curry na lasang tae.			I can help.	Maaari akong tumulong.			He writes poetry.	Sumusulat siya ng tula.
Poop-flavored curry.	Tae na lasang curry.			I can help.	Kaya kong tumulong.			He will write a poem.	Susulat siya ng tula.
I got an old book.	Nakakuha ako ng lumang libro.			I should help.	Dapat akong tumulong.			He wrote the poem.	Sinulat niya ang tula.
Let's start to use this.	SImulan natin itong gamitin.			I should help.	Kailangan kong tumulong.			He is writing the poem.	Sinusulat niya ang tula.
Do you drink softdrinks?	Umiinom ka ba ng softdrinks?			I must help.	Dapat akong tumulong.			He will write the poem.	Susulatin niya ang tula.
Salt is part of the trinity of ramen types.	Ang asin ay parte ng trinidad ng klase ng ramen.			I must help.	Kailangan kong tumulong.			He is the one who wrote the poem.	Siya ang nagsulat ng tula.
I pity those who have not tasted tsukemen.	Kinakaawaan ko ang hindi pa nakakatikim ng tsukemen.			I will help.	Tutulong ako.			He is the one who writes poems.	Siya ang nagsusulat ng mga tula.
Playing games is the only thing i enjoy.	Paglalaro na lamang ang kinasisiyahan ko.			I will help.	Ako ay tutulong.			He is the one who writes poetry.	Siya ang nagsusulat ng tula.
What do you do during weekends?	Ano ang ginagawa mo tuwing katapusan ng linggo?			Now, let's write them as questions.	Ngayon, gawin natin silang mga tanong.			He is the one who will write the poem.	Siya ang magsusulat ng tula.
Let's go to the dining table.	Pumunta tayo sa hapag-kainan.			For instance.	Halimbawa.			The poem is written by him.	Ang tula ay sinulat niya.
I will use the back entrance.	Gagamitin ko ang likod na pasukan.			For example.	Halimbawa.			The poem is being written by him.	Ang tula ay sinusulat niya.
I will get it for you.	Kukunin ko para sa iyo.			Can I help you?	Pwede ba kitang tulungan?			The poem will be written by him.	Ang tula ay susulatin niya.
Buy me fried chicken.	Bilihan mo ako ng pritong manok.			Can I help you?	Maaari ba kitang tulungan?			He wrote a poem for Hina.	Nagsulat siya ng tula para kay Hina.
I am walking alone.	Naglalakad ako ng mag-isa.			Can I help you?	Kaya ba kitang tulungan?			He is writing a poem for Hina.	Nagsusulat siya ng tula para kay Hina.
Make friends with a member of the committe.	Makipag-kaibigan ka sa miyembro ng komite.			Should I help you?	Kailangan ba kitang tulungan?			He will write a poem for Hina.	Magsusulat siya ng tula para kay Hina.
There's a television there.	Mayroong telebisyon doon.			Should help you?	Dapat ba kitang tulungan?			He wrote a poem for Hina.	Sumulat siya ng tula para kay Hina.
There's a television here.	Mayroong telebisyon dito.			Must I help you?	Kailangan ba kitang tulungan?			He is writing a poem for Hina.	Sumusulat siya ng tula para kay Hina.
I am not doing anything.	Wala akong ginagawa.			Must I help you?	Dapat ba kitang tulungan?			He will write a poem for Hina.	Susulat siya ng tula para kay Hina.
Never-ending delusions.	Hindi matapos-tapos na kahibangan.			Will I help you?	Tutulungan ba kita?			He wrote the poem for Hina.	Sinulat niya ang tula para kay Hina.
Like an escaped convict.	Parang nakatakas na preso.			Will I help you?	Ikaw ay tutulungan ko ba?			He is writing the poem for Hina.	Sinusulat niya ang tula para kay Hina.
I will do that.	Gagawin ko iyan.			Can I help?	Pwede ba akong tumulong?			He will write the poem for Hina.	Susulatin niya ang tula para kay Hina.
It's better to be startled than creeped out.	Mas magandang magulat kaysa mandiri.			Can I help?	Maaari ba akong tumulong?			He is the one who wrote the poem for Hina.	Siya ang nagsulat ng tula para kay Hina.
I greeted the teacher.	Binati ko ang guro.			Can I help?	Kaya ko ba ang tumulong?			He is the one who is writing the poem for Hina.	Siya ang nagsusulat ng tula para kay Hina.
